sent5,sent5_10,sent10,num_per,num_loc,num_org,VERB,ADJ,NOUN,ADV,racista,argumentativo,pressuposicao,possibilidade_necessidade,opiniao_valoracao,erros_ort,char_len,positivos,negativos,ÓDIO,AGRESSIVIDADE,AFEIÇÃO,GENTILEZA
11,8,3,0.03745318352059925,0.0,0.0,0.13857677902621723,0.026217228464419477,0.1797752808988764,0.0299625468164794,1,0.149812734082397,0.0149812734082397,0.003745318352059925,0.011235955056179775,0.17228464419475656,991,0.04119850187265917,0.02247191011235955,0.0,0.0,0.003745318352059925,0.0
0,2,2,0.025,0.0,0.0,0.1125,0.0625,0.225,0.0125,1,0.1,0.0125,0.0,0.0125,0.125,324,0.0375,0.0375,0.0,0.0,0.0125,0.0
9,6,6,0.011799410029498525,0.014749262536873156,0.0058997050147492625,0.13274336283185842,0.038348082595870206,0.168141592920354,0.035398230088495575,0,0.15339233038348082,0.0029498525073746312,0.0,0.0029498525073746312,0.1415929203539823,1330,0.011799410029498525,0.038348082595870206,0.0,0.017699115044247787,0.0,0.0
0,1,3,0.017543859649122806,0.0,0.02631578947368421,0.09649122807017543,0.03508771929824561,0.18421052631578946,0.017543859649122806,0,0.10526315789473684,0.0,0.0,0.008771929824561403,0.21052631578947367,474,0.017543859649122806,0.008771929824561403,0.0,0.0,0.0,0.0
3,2,4,0.00904977375565611,0.09502262443438914,0.03619909502262444,0.06334841628959276,0.03619909502262444,0.14479638009049775,0.027149321266968326,4,0.06787330316742081,0.004524886877828055,0.0,0.00904977375565611,0.17647058823529413,863,0.004524886877828055,0.00904977375565611,0.0,0.0,0.0,0.0
1,2,6,0.06374501992031872,0.01195219123505976,0.00398406374501992,0.09561752988047809,0.035856573705179286,0.21115537848605578,0.035856573705179286,0,0.099601593625498,0.00796812749003984,0.00398406374501992,0.00398406374501992,0.12749003984063745,1076,0.02390438247011952,0.0398406374501992,0.00796812749003984,0.0,0.0,0.0
3,3,0,0.01818181818181818,0.0,0.0,0.10909090909090909,0.05454545454545454,0.2,0.05454545454545454,1,0.21818181818181817,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.12727272727272726,217,0.03636363636363636,0.01818181818181818,0.0,0.0,0.0,0.0
6,10,3,0.022813688212927757,0.026615969581749048,0.0076045627376425855,0.09885931558935361,0.03802281368821293,0.1596958174904943,0.015209125475285171,4,0.12927756653992395,0.019011406844106463,0.0,0.0076045627376425855,0.16730038022813687,1053,0.019011406844106463,0.045627376425855515,0.0,0.0038022813688212928,0.0,0.0
2,3,3,0.008333333333333333,0.008333333333333333,0.058333333333333334,0.13333333333333333,0.0,0.20833333333333334,0.03333333333333333,0,0.16666666666666666,0.008333333333333333,0.0,0.016666666666666666,0.11666666666666667,568,0.016666666666666666,0.0,0.0,0.0,0.0,0.0
2,2,2,0.04950495049504951,0.0297029702970297,0.019801980198019802,0.0594059405940594,0.0297029702970297,0.18811881188118812,0.019801980198019802,1,0.09900990099009901,0.0,0.0,0.009900990099009901,0.1188118811881188,439,0.019801980198019802,0.019801980198019802,0.0,0.009900990099009901,0.0,0.0
7,9,3,0.03007518796992481,0.007518796992481203,0.011278195488721804,0.10526315789473684,0.03007518796992481,0.15789473684210525,0.041353383458646614,1,0.15789473684210525,0.007518796992481203,0.0,0.011278195488721804,0.21428571428571427,1000,0.015037593984962405,0.03383458646616541,0.0,0.015037593984962405,0.0,0.0
9,2,11,0.0019646365422396855,0.0019646365422396855,0.005893909626719057,0.10609037328094302,0.08055009823182711,0.19842829076620824,0.04911591355599214,0,0.09037328094302555,0.019646365422396856,0.011787819253438114,0.021611001964636542,0.16895874263261296,2374,0.0275049115913556,0.03732809430255403,0.0,0.0019646365422396855,0.0019646365422396855,0.0019646365422396855
3,2,0,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.12244897959183673,0.0,0.12244897959183673,0.04081632653061224,1,0.12244897959183673,0.0,0.0,0.0,0.1836734693877551,154,0.04081632653061224,0.0,0.0,0.0,0.0,0.0
5,6,3,0.020942408376963352,0.015706806282722512,0.005235602094240838,0.11518324607329843,0.0,0.19895287958115182,0.02617801047120419,0,0.12041884816753927,0.010471204188481676,0.005235602094240838,0.0,0.1099476439790576,786,0.010471204188481676,0.020942408376963352,0.0,0.005235602094240838,0.0,0.0
2,3,7,0.03076923076923077,0.027692307692307693,0.006153846153846154,0.11692307692307692,0.04,0.18153846153846154,0.036923076923076927,1,0.10461538461538461,0.021538461538461538,0.0,0.003076923076923077,0.11692307692307692,1399,0.027692307692307693,0.006153846153846154,0.003076923076923077,0.003076923076923077,0.0,0.0
3,2,1,0.0,0.012345679012345678,0.0,0.09876543209876543,0.06172839506172839,0.16049382716049382,0.012345679012345678,2,0.1111111111111111,0.012345679012345678,0.0,0.012345679012345678,0.1111111111111111,336,0.04938271604938271,0.024691358024691357,0.012345679012345678,0.0,0.0,0.0
2,1,9,0.04142011834319527,0.01775147928994083,0.020710059171597635,0.07692307692307693,0.023668639053254437,0.1952662721893491,0.029585798816568046,0,0.08875739644970414,0.008875739644970414,0.0,0.008875739644970414,0.08875739644970414,1657,0.029585798816568046,0.01775147928994083,0.0,0.0029585798816568047,0.005917159763313609,0.0
0,2,2,0.010638297872340425,0.0425531914893617,0.0,0.1276595744680851,0.010638297872340425,0.14893617021276595,0.0,0,0.07446808510638298,0.0,0.0,0.010638297872340425,0.14893617021276595,350,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0
3,2,3,0.03571428571428571,0.017857142857142856,0.0,0.125,0.05357142857142857,0.16071428571428573,0.05357142857142857,0,0.125,0.026785714285714284,0.0,0.008928571428571428,0.08928571428571429,525,0.017857142857142856,0.017857142857142856,0.008928571428571428,0.0,0.0,0.0
5,6,10,0.021634615384615384,0.019230769230769232,0.01201923076923077,0.10576923076923077,0.057692307692307696,0.18990384615384615,0.04807692307692308,4,0.12740384615384615,0.021634615384615384,0.004807692307692308,0.03125,0.09615384615384616,1843,0.028846153846153848,0.016826923076923076,0.0,0.007211538461538462,0.0,0.0
4,2,3,0.049586776859504134,0.049586776859504134,0.008264462809917356,0.08264462809917356,0.04132231404958678,0.17355371900826447,0.04132231404958678,1,0.17355371900826447,0.008264462809917356,0.0,0.01652892561983471,0.11570247933884298,504,0.03305785123966942,0.01652892561983471,0.0,0.0,0.0,0.0
4,5,5,0.04966887417218543,0.009933774834437087,0.023178807947019868,0.10264900662251655,0.023178807947019868,0.152317880794702,0.033112582781456956,1,0.11920529801324503,0.009933774834437087,0.0033112582781456954,0.016556291390728478,0.10596026490066225,1199,0.013245033112582781,0.04304635761589404,0.006622516556291391,0.0033112582781456954,0.0033112582781456954,0.0
2,2,4,0.0,0.05970149253731343,0.014925373134328358,0.08208955223880597,0.08208955223880597,0.208955223880597,0.029850746268656716,1,0.08955223880597014,0.007462686567164179,0.0,0.04477611940298507,0.11940298507462686,594,0.007462686567164179,0.007462686567164179,0.0,0.0,0.0,0.0
6,2,3,0.02666666666666667,0.013333333333333334,0.0,0.15333333333333332,0.02666666666666667,0.12,0.04666666666666667,0,0.14666666666666667,0.02666666666666667,0.0,0.013333333333333334,0.14666666666666667,616,0.04666666666666667,0.04,0.0,0.006666666666666667,0.0,0.0
2,1,6,0.03982300884955752,0.02654867256637168,0.017699115044247787,0.10176991150442478,0.03982300884955752,0.23008849557522124,0.01327433628318584,2,0.0752212389380531,0.01327433628318584,0.0,0.022123893805309734,0.09734513274336283,1035,0.017699115044247787,0.048672566371681415,0.004424778761061947,0.0,0.004424778761061947,0.0
0,1,6,0.016574585635359115,0.049723756906077346,0.022099447513812154,0.06629834254143646,0.022099447513812154,0.17679558011049723,0.022099447513812154,0,0.06077348066298342,0.011049723756906077,0.0,0.0,0.09392265193370165,757,0.027624309392265192,0.027624309392265192,0.0,0.0055248618784530384,0.0,0.022099447513812154
3,6,2,0.06470588235294118,0.03529411764705882,0.011764705882352941,0.11176470588235295,0.011764705882352941,0.17058823529411765,0.029411764705882353,0,0.12941176470588237,0.029411764705882353,0.0,0.0,0.12941176470588237,693,0.01764705882352941,0.011764705882352941,0.0,0.0,0.0,0.0
0,2,5,0.030303030303030304,0.004329004329004329,0.0,0.08225108225108226,0.030303030303030304,0.19047619047619047,0.04329004329004329,2,0.09956709956709957,0.004329004329004329,0.0,0.012987012987012988,0.1645021645021645,966,0.012987012987012988,0.008658008658008658,0.012987012987012988,0.008658008658008658,0.0,0.0
1,6,3,0.035897435897435895,0.015384615384615385,0.010256410256410256,0.13333333333333333,0.02564102564102564,0.1794871794871795,0.035897435897435895,0,0.11282051282051282,0.010256410256410256,0.0,0.020512820512820513,0.07179487179487179,788,0.010256410256410256,0.020512820512820513,0.0,0.0,0.005128205128205128,0.0
5,2,5,0.05365853658536585,0.0,0.004878048780487805,0.08292682926829269,0.03414634146341464,0.2,0.024390243902439025,1,0.1024390243902439,0.004878048780487805,0.0,0.01951219512195122,0.14634146341463414,821,0.01951219512195122,0.02926829268292683,0.0,0.00975609756097561,0.0,0.0
2,3,4,0.02631578947368421,0.05921052631578947,0.0,0.09868421052631579,0.06578947368421052,0.16447368421052633,0.03289473684210526,2,0.125,0.013157894736842105,0.0,0.019736842105263157,0.17763157894736842,705,0.05921052631578947,0.03289473684210526,0.006578947368421052,0.019736842105263157,0.0,0.0
5,3,4,0.011627906976744186,0.03488372093023256,0.011627906976744186,0.11046511627906977,0.040697674418604654,0.18604651162790697,0.046511627906976744,1,0.13372093023255813,0.01744186046511628,0.0,0.023255813953488372,0.09883720930232558,781,0.023255813953488372,0.03488372093023256,0.0,0.0,0.0,0.0
51,53,37,0.012067578439259855,0.017699115044247787,0.002011263073209976,0.11745776347546259,0.04384553499597747,0.1918744971842317,0.0667739340305712,39,0.13596138374899436,0.026950925181013677,0.006838294448913918,0.02574416733708769,0.084070796460177,9939,0.03459372485921158,0.02815768302493966,0.0008045052292839903,0.0012067578439259854,0.0012067578439259854,0.00040225261464199515
4,11,7,0.007228915662650603,0.004819277108433735,0.0024096385542168677,0.14216867469879518,0.03132530120481928,0.19518072289156627,0.043373493975903614,4,0.16626506024096385,0.00963855421686747,0.0024096385542168677,0.007228915662650603,0.08674698795180723,1670,0.016867469879518072,0.04578313253012048,0.0,0.00963855421686747,0.0,0.0
1,2,2,0.0,0.047058823529411764,0.0,0.1411764705882353,0.03529411764705882,0.24705882352941178,0.0,0,0.09411764705882353,0.011764705882352941,0.0,0.023529411764705882,0.07058823529411765,390,0.011764705882352941,0.023529411764705882,0.0,0.011764705882352941,0.0,0.0
7,5,12,0.044967880085653104,0.008565310492505354,0.004282655246252677,0.11349036402569593,0.032119914346895075,0.1777301927194861,0.03854389721627409,3,0.10492505353319058,0.01284796573875803,0.0,0.008565310492505354,0.18843683083511778,1857,0.032119914346895075,0.027837259100642397,0.008565310492505354,0.0021413276231263384,0.006423982869379015,0.0021413276231263384
17,8,1,0.0514018691588785,0.004672897196261682,0.004672897196261682,0.09345794392523364,0.009345794392523364,0.102803738317757,0.018691588785046728,0,0.1822429906542056,0.0,0.0,0.02336448598130841,0.3598130841121495,967,0.07009345794392523,0.0,0.0,0.0,0.0,0.0
1,0,7,0.01834862385321101,0.06422018348623854,0.009174311926605505,0.11467889908256881,0.0779816513761468,0.1743119266055046,0.03669724770642202,4,0.0779816513761468,0.013761467889908258,0.013761467889908258,0.01834862385321101,0.12844036697247707,1049,0.013761467889908258,0.022935779816513763,0.0,0.0045871559633027525,0.0,0.0
7,3,10,0.01977401129943503,0.01694915254237288,0.011299435028248588,0.10451977401129943,0.0480225988700565,0.2033898305084746,0.01694915254237288,2,0.08757062146892655,0.01977401129943503,0.005649717514124294,0.011299435028248588,0.09887005649717515,1604,0.01977401129943503,0.0423728813559322,0.002824858757062147,0.0,0.0,0.0
3,6,5,0.04291845493562232,0.034334763948497854,0.012875536480686695,0.09871244635193133,0.0815450643776824,0.1759656652360515,0.017167381974248927,2,0.09871244635193133,0.017167381974248927,0.0,0.008583690987124463,0.20600858369098712,1074,0.030042918454935622,0.02575107296137339,0.0,0.004291845493562232,0.017167381974248927,0.0
0,6,6,0.026022304832713755,0.011152416356877323,0.0037174721189591076,0.11895910780669144,0.05204460966542751,0.20446096654275092,0.02973977695167286,3,0.10408921933085502,0.0037174721189591076,0.0,0.02973977695167286,0.12639405204460966,1091,0.048327137546468404,0.040892193308550186,0.007434944237918215,0.0,0.007434944237918215,0.0037174721189591076
0,2,3,0.018018018018018018,0.04504504504504504,0.009009009009009009,0.0990990990990991,0.036036036036036036,0.2072072072072072,0.07207207207207207,0,0.10810810810810811,0.036036036036036036,0.0,0.018018018018018018,0.09009009009009009,491,0.02702702702702703,0.018018018018018018,0.0,0.009009009009009009,0.009009009009009009,0.0
5,1,4,0.0189873417721519,0.012658227848101266,0.02531645569620253,0.17088607594936708,0.04430379746835443,0.17088607594936708,0.0189873417721519,0,0.12658227848101267,0.012658227848101266,0.0,0.012658227848101266,0.056962025316455694,675,0.006329113924050633,0.03164556962025317,0.0,0.006329113924050633,0.0,0.0
4,4,6,0.06896551724137931,0.0034482758620689655,0.006896551724137931,0.09310344827586207,0.017241379310344827,0.1793103448275862,0.027586206896551724,1,0.1310344827586207,0.020689655172413793,0.0,0.010344827586206896,0.15862068965517243,1174,0.041379310344827586,0.010344827586206896,0.0034482758620689655,0.0,0.017241379310344827,0.0
10,2,6,0.04633204633204633,0.019305019305019305,0.007722007722007722,0.0888030888030888,0.05405405405405406,0.18532818532818532,0.03474903474903475,0,0.14671814671814673,0.0,0.0,0.019305019305019305,0.11969111969111969,1140,0.03474903474903475,0.011583011583011582,0.0,0.003861003861003861,0.0,0.0
5,4,4,0.05045871559633028,0.009174311926605505,0.013761467889908258,0.10091743119266056,0.009174311926605505,0.22477064220183487,0.01834862385321101,0,0.11009174311926606,0.022935779816513763,0.0,0.0045871559633027525,0.10091743119266056,916,0.0,0.01834862385321101,0.0,0.0045871559633027525,0.0,0.0
4,4,9,0.020172910662824207,0.040345821325648415,0.011527377521613832,0.14697406340057637,0.05187319884726225,0.13256484149855907,0.06340057636887608,4,0.10086455331412104,0.01729106628242075,0.005763688760806916,0.043227665706051875,0.13544668587896252,1493,0.02881844380403458,0.04610951008645533,0.0,0.01729106628242075,0.0,0.0
2,0,2,0.08333333333333333,0.0,0.011904761904761904,0.07142857142857142,0.023809523809523808,0.27380952380952384,0.0,1,0.07142857142857142,0.0,0.0,0.0,0.20238095238095238,328,0.011904761904761904,0.03571428571428571,0.0,0.0,0.0,0.0
0,1,5,0.0375,0.0,0.01875,0.1,0.0125,0.20625,0.025,0,0.1125,0.00625,0.0,0.00625,0.11875,671,0.0125,0.01875,0.0,0.00625,0.0,0.0
13,10,3,0.019169329073482427,0.01597444089456869,0.003194888178913738,0.09584664536741214,0.02875399361022364,0.18849840255591055,0.07348242811501597,2,0.16932907348242812,0.009584664536741214,0.006389776357827476,0.019169329073482427,0.11501597444089456,1206,0.012779552715654952,0.01597444089456869,0.0,0.0,0.0,0.0
14,12,4,0.060674157303370786,0.011235955056179775,0.0022471910112359553,0.10112359550561797,0.04044943820224719,0.14606741573033707,0.07191011235955057,5,0.14382022471910114,0.02247191011235955,0.006741573033707865,0.033707865168539325,0.10112359550561797,1845,0.04269662921348315,0.03146067415730337,0.0022471910112359553,0.0,0.011235955056179775,0.0
6,7,7,0.022435897435897436,0.028846153846153848,0.022435897435897436,0.09935897435897435,0.0673076923076923,0.1762820512820513,0.022435897435897436,4,0.09935897435897435,0.01282051282051282,0.009615384615384616,0.019230769230769232,0.21474358974358973,1373,0.009615384615384616,0.02564102564102564,0.0,0.003205128205128205,0.0,0.0
3,1,2,0.03418803418803419,0.042735042735042736,0.017094017094017096,0.10256410256410256,0.02564102564102564,0.1623931623931624,0.042735042735042736,0,0.11965811965811966,0.0,0.0,0.0,0.1623931623931624,516,0.0,0.008547008547008548,0.0,0.0,0.0,0.0
8,1,1,0.057692307692307696,0.009615384615384616,0.038461538461538464,0.11538461538461539,0.028846153846153848,0.125,0.028846153846153848,0,0.1346153846153846,0.009615384615384616,0.0,0.0673076923076923,0.18269230769230768,414,0.0673076923076923,0.028846153846153848,0.019230769230769232,0.0,0.0,0.0
12,7,1,0.013824884792626729,0.018433179723502304,0.009216589861751152,0.1152073732718894,0.041474654377880185,0.15207373271889402,0.04608294930875576,2,0.14285714285714285,0.009216589861751152,0.0,0.009216589861751152,0.19815668202764977,883,0.013824884792626729,0.03225806451612903,0.0,0.0,0.0,0.0
2,2,5,0.0,0.06395348837209303,0.03488372093023256,0.0872093023255814,0.05232558139534884,0.19186046511627908,0.023255813953488372,2,0.06395348837209303,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.0755813953488372,850,0.03488372093023256,0.011627906976744186,0.0,0.0,0.0,0.0
6,2,3,0.05223880597014925,0.0,0.0,0.11940298507462686,0.03731343283582089,0.22388059701492538,0.03731343283582089,0,0.13432835820895522,0.007462686567164179,0.0,0.007462686567164179,0.1865671641791045,566,0.05223880597014925,0.014925373134328358,0.007462686567164179,0.0,0.03731343283582089,0.0
3,1,5,0.009708737864077669,0.038834951456310676,0.02912621359223301,0.07766990291262135,0.04854368932038835,0.19741100323624594,0.016181229773462782,6,0.06796116504854369,0.012944983818770227,0.012944983818770227,0.009708737864077669,0.11003236245954692,1491,0.025889967637540454,0.022653721682847898,0.0,0.003236245954692557,0.0,0.0
20,21,5,0.024509803921568627,0.0016339869281045752,0.00980392156862745,0.13725490196078433,0.049019607843137254,0.1781045751633987,0.049019607843137254,2,0.15849673202614378,0.0196078431372549,0.004901960784313725,0.04411764705882353,0.04084967320261438,2656,0.032679738562091505,0.042483660130718956,0.004901960784313725,0.0016339869281045752,0.008169934640522876,0.0
1,5,3,0.043478260869565216,0.018633540372670808,0.006211180124223602,0.13043478260869565,0.043478260869565216,0.13043478260869565,0.049689440993788817,1,0.08695652173913043,0.006211180124223602,0.0,0.024844720496894408,0.13664596273291926,747,0.012422360248447204,0.049689440993788817,0.0,0.006211180124223602,0.006211180124223602,0.0
7,1,3,0.01680672268907563,0.025210084033613446,0.03361344537815126,0.06722689075630252,0.008403361344537815,0.15966386554621848,0.03361344537815126,3,0.1092436974789916,0.008403361344537815,0.0,0.025210084033613446,0.1092436974789916,481,0.0,0.0,0.01680672268907563,0.0,0.0,0.0
9,3,7,0.032467532467532464,0.00974025974025974,0.016233766233766232,0.12337662337662338,0.032467532467532464,0.17532467532467533,0.025974025974025976,1,0.11688311688311688,0.00974025974025974,0.006493506493506494,0.006493506493506494,0.11038961038961038,1314,0.02922077922077922,0.03571428571428571,0.0,0.00974025974025974,0.0,0.0
3,2,2,0.03125,0.0234375,0.0,0.0546875,0.0546875,0.2265625,0.0390625,1,0.109375,0.015625,0.0,0.0234375,0.1484375,564,0.015625,0.0078125,0.0,0.0,0.0,0.0
6,4,6,0.011869436201780416,0.020771513353115726,0.002967359050445104,0.12166172106824925,0.05637982195845697,0.20178041543026706,0.020771513353115726,2,0.10089020771513353,0.011869436201780416,0.0,0.02373887240356083,0.18991097922848665,1497,0.050445103857566766,0.01483679525222552,0.0,0.002967359050445104,0.0,0.005934718100890208
19,6,4,0.030864197530864196,0.012345679012345678,0.009259259259259259,0.1388888888888889,0.015432098765432098,0.16666666666666666,0.05246913580246913,3,0.1419753086419753,0.009259259259259259,0.0,0.018518518518518517,0.11728395061728394,1312,0.027777777777777776,0.033950617283950615,0.0,0.0030864197530864196,0.0,0.0
1,3,4,0.022598870056497175,0.005649717514124294,0.03389830508474576,0.11864406779661017,0.05649717514124294,0.1864406779661017,0.03389830508474576,2,0.11864406779661017,0.01694915254237288,0.005649717514124294,0.005649717514124294,0.1016949152542373,721,0.05084745762711865,0.03954802259887006,0.0,0.005649717514124294,0.0,0.005649717514124294
6,3,5,0.01845018450184502,0.01107011070110701,0.0036900369003690036,0.15498154981549817,0.007380073800738007,0.12915129151291513,0.04428044280442804,1,0.11439114391143912,0.01107011070110701,0.014760147601476014,0.014760147601476014,0.16974169741697417,1053,0.02952029520295203,0.02952029520295203,0.01107011070110701,0.0,0.0036900369003690036,0.0
6,3,3,0.06060606060606061,0.012121212121212121,0.006060606060606061,0.13333333333333333,0.03636363636363636,0.17575757575757575,0.048484848484848485,1,0.12727272727272726,0.01818181818181818,0.012121212121212121,0.01818181818181818,0.14545454545454545,718,0.024242424242424242,0.030303030303030304,0.0,0.006060606060606061,0.006060606060606061,0.0
12,9,7,0.015037593984962405,0.012531328320802004,0.0,0.10025062656641603,0.07769423558897243,0.19047619047619047,0.05263157894736842,7,0.16290726817042606,0.03007518796992481,0.005012531328320802,0.040100250626566414,0.047619047619047616,1770,0.045112781954887216,0.022556390977443608,0.0,0.007518796992481203,0.007518796992481203,0.0
10,2,7,0.02681992337164751,0.011494252873563218,0.019157088122605363,0.08812260536398467,0.04597701149425287,0.1724137931034483,0.04597701149425287,1,0.13409961685823754,0.0,0.0,0.022988505747126436,0.11494252873563218,1035,0.034482758620689655,0.022988505747126436,0.0,0.0,0.0,0.0
3,1,3,0.015625,0.03125,0.0234375,0.1484375,0.046875,0.1953125,0.0078125,0,0.140625,0.0234375,0.0078125,0.0078125,0.1484375,564,0.03125,0.046875,0.015625,0.0,0.0,0.0
4,6,2,0.0449438202247191,0.0056179775280898875,0.02247191011235955,0.1404494382022472,0.011235955056179775,0.15730337078651685,0.07865168539325842,0,0.15168539325842698,0.011235955056179775,0.0,0.011235955056179775,0.15168539325842698,753,0.011235955056179775,0.016853932584269662,0.0,0.016853932584269662,0.0,0.0
4,3,2,0.008264462809917356,0.03305785123966942,0.03305785123966942,0.10743801652892562,0.024793388429752067,0.18181818181818182,0.01652892561983471,0,0.14049586776859505,0.03305785123966942,0.024793388429752067,0.01652892561983471,0.09917355371900827,460,0.0,0.008264462809917356,0.008264462809917356,0.0,0.0,0.0
3,3,3,0.015037593984962405,0.05263157894736842,0.03007518796992481,0.09022556390977443,0.06766917293233082,0.20300751879699247,0.022556390977443608,0,0.13533834586466165,0.007518796992481203,0.007518796992481203,0.015037593984962405,0.11278195488721804,590,0.007518796992481203,0.007518796992481203,0.0,0.007518796992481203,0.0,0.0
3,4,1,0.018518518518518517,0.018518518518518517,0.037037037037037035,0.09259259259259259,0.06481481481481481,0.17592592592592593,0.027777777777777776,0,0.09259259259259259,0.009259259259259259,0.0,0.027777777777777776,0.12037037037037036,466,0.027777777777777776,0.037037037037037035,0.0,0.0,0.0,0.0
4,4,1,0.06140350877192982,0.017543859649122806,0.008771929824561403,0.06140350877192982,0.043859649122807015,0.17543859649122806,0.008771929824561403,0,0.10526315789473684,0.0,0.0,0.0,0.24561403508771928,423,0.008771929824561403,0.017543859649122806,0.0,0.0,0.017543859649122806,0.0
0,9,6,0.04697986577181208,0.013422818791946308,0.006711409395973154,0.087248322147651,0.05704697986577181,0.16778523489932887,0.03355704697986577,0,0.11073825503355705,0.006711409395973154,0.0,0.013422818791946308,0.087248322147651,1476,0.0436241610738255,0.020134228187919462,0.0,0.010067114093959731,0.0,0.0
3,5,3,0.0,0.012422360248447204,0.031055900621118012,0.14906832298136646,0.012422360248447204,0.18012422360248448,0.037267080745341616,0,0.07453416149068323,0.006211180124223602,0.0,0.006211180124223602,0.11180124223602485,649,0.024844720496894408,0.043478260869565216,0.0,0.0,0.0,0.0
5,5,2,0.012738853503184714,0.006369426751592357,0.006369426751592357,0.10191082802547771,0.07006369426751592,0.1592356687898089,0.044585987261146494,0,0.1592356687898089,0.01910828025477707,0.0,0.03821656050955414,0.12738853503184713,633,0.06369426751592357,0.01910828025477707,0.0,0.0,0.0,0.0
1,7,5,0.026022304832713755,0.011152416356877323,0.026022304832713755,0.10408921933085502,0.022304832713754646,0.2379182156133829,0.01858736059479554,0,0.10780669144981413,0.0037174721189591076,0.0037174721189591076,0.0,0.055762081784386616,1224,0.0037174721189591076,0.03345724907063197,0.0,0.0,0.0,0.0
7,3,8,0.040697674418604654,0.005813953488372093,0.01744186046511628,0.11046511627906977,0.03488372093023256,0.14825581395348839,0.04941860465116279,2,0.11046511627906977,0.01744186046511628,0.0,0.005813953488372093,0.16569767441860464,1398,0.01744186046511628,0.011627906976744186,0.0029069767441860465,0.0029069767441860465,0.00872093023255814,0.0029069767441860465
4,5,3,0.01875,0.05625,0.01875,0.10625,0.05625,0.175,0.03125,2,0.0875,0.0375,0.0,0.0125,0.125,695,0.025,0.0125,0.00625,0.0,0.0,0.0
3,5,2,0.0873015873015873,0.0,0.007936507936507936,0.09523809523809523,0.07936507936507936,0.1746031746031746,0.031746031746031744,1,0.0873015873015873,0.007936507936507936,0.0,0.015873015873015872,0.20634920634920634,511,0.031746031746031744,0.0,0.0,0.0,0.0,0.0
4,3,2,0.03571428571428571,0.026785714285714284,0.017857142857142856,0.09821428571428571,0.026785714285714284,0.125,0.0625,0,0.1875,0.017857142857142856,0.0,0.008928571428571428,0.08035714285714286,472,0.008928571428571428,0.017857142857142856,0.0,0.0,0.0,0.0
7,2,2,0.02666666666666667,0.013333333333333334,0.0,0.14666666666666667,0.02666666666666667,0.16,0.04,0,0.14666666666666667,0.02,0.0,0.006666666666666667,0.14666666666666667,563,0.05333333333333334,0.03333333333333333,0.006666666666666667,0.0,0.02,0.0
3,1,4,0.007575757575757576,0.015151515151515152,0.0,0.13636363636363635,0.06060606060606061,0.20454545454545456,0.022727272727272728,0,0.12121212121212122,0.015151515151515152,0.0,0.022727272727272728,0.08333333333333333,552,0.022727272727272728,0.030303030303030304,0.0,0.007575757575757576,0.007575757575757576,0.0
4,2,9,0.021505376344086023,0.03763440860215054,0.021505376344086023,0.11290322580645161,0.05913978494623656,0.1827956989247312,0.04032258064516129,3,0.0913978494623656,0.021505376344086023,0.002688172043010753,0.010752688172043012,0.13440860215053763,1713,0.026881720430107527,0.021505376344086023,0.002688172043010753,0.005376344086021506,0.002688172043010753,0.0
5,3,5,0.04365079365079365,0.0,0.011904761904761904,0.0873015873015873,0.031746031746031744,0.19444444444444445,0.03571428571428571,1,0.10714285714285714,0.0,0.0,0.023809523809523808,0.17063492063492064,984,0.027777777777777776,0.011904761904761904,0.0,0.0,0.0,0.0
3,3,5,0.05263157894736842,0.017543859649122806,0.008771929824561403,0.07456140350877193,0.02631578947368421,0.17105263157894737,0.017543859649122806,1,0.10964912280701754,0.008771929824561403,0.0,0.008771929824561403,0.14473684210526316,945,0.021929824561403508,0.021929824561403508,0.0,0.0,0.0,0.0
4,3,3,0.0,0.039735099337748346,0.013245033112582781,0.07947019867549669,0.059602649006622516,0.23178807947019867,0.033112582781456956,3,0.11920529801324503,0.006622516556291391,0.0,0.033112582781456956,0.06622516556291391,676,0.026490066225165563,0.052980132450331126,0.0,0.013245033112582781,0.0,0.0
8,3,2,0.03125,0.0125,0.04375,0.1,0.01875,0.19375,0.03125,0,0.1125,0.0125,0.0,0.0,0.14375,640,0.025,0.00625,0.00625,0.0,0.0,0.0
1,3,5,0.020512820512820513,0.03076923076923077,0.005128205128205128,0.11794871794871795,0.035897435897435895,0.15897435897435896,0.041025641025641026,0,0.09230769230769231,0.0,0.0,0.015384615384615385,0.13846153846153847,777,0.035897435897435895,0.02564102564102564,0.0,0.0,0.0,0.0
11,3,4,0.025974025974025976,0.017316017316017316,0.0,0.14285714285714285,0.030303030303030304,0.18181818181818182,0.030303030303030304,2,0.12121212121212122,0.04329004329004329,0.008658008658008658,0.012987012987012988,0.12987012987012986,938,0.03896103896103896,0.021645021645021644,0.0,0.0,0.004329004329004329,0.0
4,3,2,0.03125,0.0,0.00625,0.1125,0.025,0.13125,0.05,2,0.1125,0.025,0.00625,0.00625,0.10625,558,0.0375,0.025,0.0,0.0,0.0,0.0
